claim_id,policyholder_name,policy_id,location,incident_date,damage_type,claim_text_summary,estimated_payout,is_fraud
C005806,Michael Lewis,P51989,NSW,2023-10-05,Vandalism,Get us I weight class assume. Mrs century of together perhaps. Edge baby store benefit million home great.,2665.6,0
C005807,Michael Jacobs,P67495,SA,"May 10, 2023",Front-end Collision,Six kitchen book usually. Make spring pull nothing. Whose discussion very individual tonight various bill long.,2806.97,1
C005808,Andrea Campbell,P67225,NSW,"May 23, 2024",Front-end Collision,"Make if from. Positive many player learn drive can parent. Indeed environment out sport.
Trouble civil thus oil present not. Artist discover ball others fill.",3441.88,0
C005809,Sarah Bowman,P97630,VIC,"Aug 12, 2023",Vandalism,"Our arrive thing level lose. Citizen sometimes side trouble development here.
Hit glass past. Follow that road. Newspaper cultural theory everybody.",2854.25,1
C005810,Sara Ryan,P56932,,04/10/2024,Front-end Collision,Meet probably check visit full close. Near order school buy can position difficult road. Newspaper right road seat station skin. @#*!%lLjT,,0
C005811,Ronald Cole,P15172,NSW,"Apr 04, 2024",Hail Damage,"Relate allow will type himself happy evidence apply.
Once check strategy still collection. Carry than time other develop join.",3986.79,0
C005812,Debra Clark,P25796,QLD,2023-09-16,Hail Damage,End born view marriage nation information increase. Purpose foreign program though newspaper purpose. Specific near bag role level type special if.,4339.12,0
C005813,Timothy Riggs,P83875,VIC,2023-06-18,Front-end Collision,"Art protect side blue show reality. Public all billion follow military.
Keep ten next fast.
Firm win people term painting past. Table risk example article agency others less. @#*!%ZND4",,0
C005814,Shelley Kim,P63531,NSW,2024-05-21,Water Damage,"Field lose have weight support food old. Focus election ground still.
Toward win wife condition role eye receive. Story court material knowledge your more positive.",5736.76,0
C005815,Christopher Gardner,P20499,QLD,"Nov 04, 2024",Rear-end Collision,"Just begin test far. Financial million quality argue write.
Central no high Mrs. Almost health leader sport stuff.
Everyone vote himself Mr indicate turn. Tax among radio maybe.",2015.15,0
C005816,Elijah Best,P60628,QLD,31/07/2023,Water Damage,"Sing fast still. Voice environment concern deep most mean often.
The become newspaper dream oil care street.",4221.21,1
C005817,Laura Hudson,P72647,WA,"May 19, 2023",Hail Damage,"Always them now possible brother health.
Early receive personal low hard responsibility parent. Thus fast do without attack. Professor argue per level begin contain.",3422.89,0
C005818,Jason Kramer,P19982,SA,19/03/2025,Hail Damage,Choose I east painting why travel admit. Meet fear television traditional.,3655.71,0
C005819,TARA HOWARD,P54065,,2024-05-11,Front-end Collision,Professor season born list size answer. Rule energy himself board. Then number issue land.,3630.58,0
C005820,Amber Lee,P68348,SA,"May 11, 2024",Front-end Collision,"Traditional wait never director explain. Ten American charge enjoy animal personal. Because play term occur commercial page.
Strategy dream could never area act. Note ready news.",3159.75,0
C005821,Michael Hernandez,P77944,TAS,2023-08-26,Water Damage,"Place this care grow effort positive.
Usually nice western age send. Need four factor whom describe service. Still reflect audience indeed interview.",4766.780000000001,0
C005822,LYNN GARCIA,P84796,NSW,10/12/2024,Water Damage,Sound eat try generation. Media clear either radio require blue. Understand environmental beat there approach dream.,5903.59,0
C005823,Jennifer Walter,P77688,VIC,29/10/2023,Rear-end Collision,"Daughter individual least save. Write attack third teach. Home single occur chance participant.
Ball half other great agree white. Dog throw material young tax institution ahead.",4657.78,0
C005824,MICHAEL HERNANDEZ,P25744,VIC,"Jul 22, 2023",Rear-end Collision,Light draw rich itself. Through wrong house soldier skill close develop. Manage raise same discussion style.,3340.75,0
C005825,Hailey Ramirez,P28239,SA,"May 21, 2023",Hail Damage,"Fish piece first in use. Others better give mouth professor.
Many lot whose stage certainly.
Four old send safe push. List yard believe none edge policy.",1690.48,0
C005826,Joyce Robinson,P89456,VIC,2024-01-07,Hail Damage,Late catch wait suffer exactly. Win require Democrat blue laugh early. Animal its benefit color.,2704.91,0
C005827,Colleen Colon,P89781,VIC,27/01/2024,Front-end Collision,Measure fear again high position method various. Threat avoid change place already as. Article across behavior own contain.,4046.2,0
C005828,Jennifer Pittman,P53695,SA,13/01/2025,Hail Damage,"Stage wide life. Bill save yard law hot. Environmental poor voice value after paper.
Situation laugh subject career can. Money perform purpose actually must participant.",2449.45,0
C005829,Russell Newman,P23727,VIC,2024-05-01,Front-end Collision,Yard when including federal treat. Lot central book always agree hour chance. Water real agency feeling.,6755.65,0
C005830,Kenneth Lucas,P24841,SA,19/05/2024,Front-end Collision,Space enter response stage. Particularly might scene argue drug. Place season image particularly benefit structure as serious. Another employee goal else few reality from.,4140.54,0
C005831,NOAH FISHER,P23281,WA,"Apr 29, 2024",Vandalism,"List expect reveal attorney Democrat.
Around college whom success hot data fine. Send along hard. Together here something whole step five.",2139.81,0
C005832,PAUL DAVIS,P77396,VIC,29/07/2023,Vandalism,"Whole natural research.
Senior summer technology pattern right. Just discussion policy drive prevent sit.",2777.74,0
C005833,Beth Hodge,P33323,QLD,"Oct 13, 2023",Hail Damage,"It song business my style. Consider four wife.
Idea behind news. Down focus husband across find song identify. Tough series concern business number situation.",3148.76,0
C005834,Erika Brown,P28862,TAS,"May 05, 2024",Water Damage,Traditional draw threat mention determine agent knowledge. Read watch present however thing.,3452.04,1
C005835,DR. MARK SCOTT,P92851,NSW,2023-11-09,Vandalism,Until anything box impact. Law town father amount big offer. Popular position audience official. @#*!%nJx8,4256.33,0
C005836,Mr. Terry Williams,P50122,SA,2023-05-17,Front-end Collision,"City order relationship serve create nature future. Experience good defense former.
Audience listen before past protect. Win support much set. Last loss trip event.",3293.95,0
C005837,Kevin Wilkerson,P24348,SA,07/01/2025,Water Damage,"Add bed body leave position receive. Collection provide fill member reach wish.
Mrs hour season meeting technology strong rate fine. Take trade age kitchen part policy.",,0
C005838,David Anderson,P39424,TAS,16/01/2025,Rear-end Collision,"Wide who become building type player none step. Without process amount community make.
Look second five situation result history top. City career age majority reason loss.",2474.23,1
C005839,Tyler Robertson,P79724,TAS,20/06/2023,Vandalism,Star six thing prove world career. Wrong notice society will. Cost discover class whose list already suddenly.,3951.68,0
C005840,Michael Gomez,P76685,,2023-12-24,Water Damage,Bar sound line space. Employee too media wrong see quality minute. Record few former special already goal.,,0
C005841,Matthew Ramos,P33443,WA,"May 31, 2024",Hail Damage,Scene board decision tree personal various. Region bank mouth until reality guess thousand poor.,3449.71,0
C005842,Christopher Perry,P21983,,2025-03-09,Water Damage,Necessary nation wear tend. Direction win turn moment expert specific medical.,,0
C005843,Hannah Peterson,P89127,,07/04/2024,Water Damage,"Well help room clear audience provide under. Operation say most difficult measure.
Politics prepare require staff. Clearly return she strong.",6971.66,0
C005844,John Perry,P65736,WA,"May 21, 2024",Front-end Collision,Foreign score general station. Stay low me guy time else.,3948.79,0
C005845,Thomas Graham,P52228,VIC,"Feb 27, 2024",Hail Damage,Series size deal thought term. Job room clear show question from kind yourself. Their more cover lead Congress town.,5215.54,0
C005846,Angela Martinez,P44240,WA,2025-02-24,Water Damage,"School direction maintain scientist some cultural. Option institution main involve go result.
Television across first none defense money.
Almost city stage prove fund.",4758.35,0
C005847,Jason White,P22156,VIC,"Apr 14, 2025",Water Damage,Dinner feeling citizen yes eye same. Letter life fine table five court.,6798.64,0
C005848,Charles Sanchez,P61622,VIC,"Jul 07, 2024",Front-end Collision,"Country position various way I less. Act idea present claim doctor low.
Until price send such may. Brother PM instead somebody popular. Difference rock level marriage hard garden.",1181.97,1
C005849,Heidi Ramirez,P42357,,2025-04-08,Hail Damage,"Able player go official. Wife similar quickly year join morning.
Too child dog.",4132.27,0
C005850,JASON CLARK,P11300,VIC,"Oct 15, 2023",Rear-end Collision,Military goal mouth Congress parent start. Style teacher laugh deal group somebody. Court public consumer PM interview study.,2940.63,0
C005851,ANGELA SCOTT,P47456,QLD,2025-01-27,Hail Damage,"Seem theory most east quite ready reality it. However growth site but.
My system according the. At participant worker population item.",,0
C005852,ALEXANDRA UNDERWOOD,P75471,SA,"Oct 20, 2023",Hail Damage,Maintain notice avoid reach. Toward majority almost behind goal make our. Economy organization window whatever.,2454.41,0
C005853,Destiny Richards,P11653,SA,08/11/2024,Rear-end Collision,Fish yes hope pretty cell play box. Color value church far job pay future.,4567.02,1
C005854,Robert Sweeney,P88429,NSW,31/12/2023,Vandalism,Sometimes nothing energy front worry central board picture. Ever some whole staff.,4079.49,0
C005855,Chelsea Brown,P93681,QLD,03/08/2023,Water Damage,"Serious want perform door.
Scientist serve without space likely doctor live performance. Address agency in compare age really author. Style worker need.",5399.95,0
C005856,John Mayer,P43421,TAS,2025-01-12,Front-end Collision,"Six movie their. Friend get chance.
Drive shake service kid. Stop find information nothing.",,0
C005857,Roger Hayes,P50457,TAS,30/08/2023,Front-end Collision,"Position individual on. Our whether mean enter religious. More gun laugh movement bit cost.
Expert despite receive usually allow. Those also return several perform may that.",3195.22,0
C005858,Antonio Lynch,P77815,NSW,28/09/2024,Vandalism,"In star sell conference travel pick. Skill risk turn far mother.
Once few perform important fast. Identify paper on tonight affect. Find policy talk meet line himself key. @#*!%A2h8",4079.82,0
C005859,James Rogers,P20984,WA,06/01/2025,Rear-end Collision,"Theory feeling animal determine foreign. Between hand wear else field long. Say pick scientist or meeting.
Each our bank why sport half approach.",5815.23,0
C005860,Antonio Perez,P99174,TAS,"Jun 09, 2024",Water Damage,Create hand role case medical citizen. Ground someone field will than hope. Piece color environment hope yet some. Model style property go bill.,4124.99,0
C005861,DAVID NICHOLSON,P87376,NSW,"Aug 27, 2023",Water Damage,Shake without now myself sit step important example. Job sort color protect those claim. Country walk people right.,5428.64,0
C005862,Karen West,P97368,QLD,2024-03-27,Water Damage,Size attorney training that set great you. Per up only memory usually bad make. Fact citizen happy PM ask eye.,5377.01,1
C005863,Christian Thomas,P97056,QLD,11/09/2024,Hail Damage,Eye perhaps land course full notice major. Indicate Democrat person trade simply save. Mr total heart contain key tax really.,,0
C005864,Mark Barnes,P23631,SA,18/11/2023,Rear-end Collision,"Purpose born indeed catch beyond. Address very office question message.
Recent risk first door method go east. Upon little power relationship security.",6040.68,1
C005865,Kimberly Jones,P94007,WA,30/05/2024,Rear-end Collision,"Lose paper window particular key. Choice and beautiful risk. Fight street red whatever.
Over treat institution maintain.
Strong cup within computer food. Per game draw green.",4060.2,0
